video_id,time,event,event_attributes
1606b0e6_1,3298.720026833879,end,
1606b0e6_1,3301.8744261329143,start,
1606b0e6_1,3302.7100000000005,play,"['pass', 'openplay']"
1606b0e6_1,3304.3744261329143,end,
1606b0e6_1,3306.424429541317,start,
1606b0e6_1,3308.03,challenge,['opponent_dispossessed']
1606b0e6_1,3308.924429541317,end,
1606b0e6_1,3328.555651994417,start,
1606b0e6_1,3330.35,throwin,['cross']
1606b0e6_1,3331.055651994417,end,
1606b0e6_1,3337.477359615806,start,
1606b0e6_1,3338.9900000000002,challenge,['possession_retained']
1606b0e6_1,3339.977359615806,end,
1606b0e6_1,3340.5461035092953,start,
1606b0e6_1,3341.8300000000004,play,"['pass', 'openplay']"
1606b0e6_1,3343.4300000000007,play,"['pass', 'openplay']"
1606b0e6_1,3345.147740695202,end,
1606b0e6_1,3347.2480908289367,start,
1606b0e6_1,3347.7100000000005,play,"['pass', 'openplay']"
1606b0e6_1,3349.7480908289367,end,
1606b0e6_1,3351.200537096231,start,
1606b0e6_1,3352.6299999999997,play,"['pass', 'openplay']"
1606b0e6_1,3353.700537096231,end,
1606b0e6_1,3354.1089198547165,start,
1606b0e6_1,3355.15,play,"['pass', 'openplay']"
1606b0e6_1,3356.6089198547165,end,
1606b0e6_1,3357.0213574766717,start,
1606b0e6_1,3357.9900000000002,challenge,['fouled']
1606b0e6_1,3359.5213574766717,end,
1606b0e6_1,3363.5502487623094,start,
1606b0e6_1,3364.8699999999994,play,"['pass', 'freekick']"
1606b0e6_1,3366.0502487623094,end,
1606b0e6_1,3372.237967014679,start,
1606b0e6_1,3373.7899999999995,play,"['pass', 'openplay']"
1606b0e6_1,3374.737967014679,end,
1606b0e6_1,3375.3024609243625,start,
1606b0e6_1,3376.5499999999997,play,"['pass', 'openplay']"
1606b0e6_1,3377.8024609243625,end,
1606b0e6_1,3385.2303932109103,start,
1606b0e6_1,3386.5100000000007,play,"['pass', 'openplay']"
1606b0e6_1,3387.7303932109103,end,
35bd9041_0,175.02582192283313,start,
35bd9041_0,175.91,play,"['pass', 'openplay']"
35bd9041_0,177.52582192283313,end,
35bd9041_0,177.7546977393218,start,
35bd9041_0,178.83,challenge,['ball_action_forced']
35bd9041_0,180.2546977393218,end,
35bd9041_0,188.13630141109476,start,
35bd9041_0,189.31,throwin,['pass']
35bd9041_0,191.47,challenge,['fouled']
35bd9041_0,192.7861705271009,end,
35bd9041_0,203.6680199922133,start,
35bd9041_0,204.67,play,"['pass', 'freekick']"
35bd9041_0,206.1680199922133,end,
35bd9041_0,210.07499302309895,start,
35bd9041_0,210.43,play,"['pass', 'openplay']"
35bd9041_0,212.57499302309895,end,
35bd9041_0,213.68601410132956,start,
35bd9041_0,214.27,play,"['pass', 'openplay']"
35bd9041_0,216.18601410132956,end,
35bd9041_0,216.64822669285172,start,
35bd9041_0,217.11,play,"['pass', 'openplay']"
35bd9041_0,219.14822669285172,end,
35bd9041_0,239.26185058200383,start,
35bd9041_0,240.71,throwin,['pass']
35bd9041_0,241.76185058200383,end,
35bd9041_0,242.0917390472225,start,
35bd9041_0,242.75,challenge,['opponent_dispossessed']
35bd9041_0,244.5917390472225,end,
35bd9041_0,247.7356757538597,start,
35bd9041_0,248.87,play,"['pass', 'openplay']"
35bd9041_0,250.2356757538597,end,
35bd9041_0,254.18351428509757,start,
35bd9041_0,254.71,challenge,['fouled']
35bd9041_0,256.68351428509754,end,
35bd9041_0,259.8907612989364,start,
35bd9041_0,261.87,play,"['pass', 'freekick']"
35bd9041_0,262.3907612989364,end,
35bd9041_0,263.51811980949265,start,
35bd9041_0,265.47,play,"['pass', 'openplay']"
35bd9041_0,266.01811980949265,end,
35bd9041_0,266.3643712756486,start,
35bd9041_0,268.43,play,"['pass', 'openplay']"
35bd9041_0,268.8643712756486,end,
35bd9041_0,273.66126270037995,start,
35bd9041_0,274.15,play,"['pass', 'openplay']"
35bd9041_0,276.16126270037995,end,
35bd9041_0,276.8090206520196,start,
35bd9041_0,277.43,play,"['pass', 'openplay']"
35bd9041_0,279.3090206520196,end,
35bd9041_0,283.1536511817957,start,
35bd9041_0,283.59000000000003,play,"['pass', 'openplay']"
35bd9041_0,285.6536511817957,end,
35bd9041_0,288.0945917449012,start,
35bd9041_0,288.71000000000004,play,"['pass', 'openplay']"
35bd9041_0,290.5945917449012,end,
35bd9041_0,290.896899599687,start,
35bd9041_0,291.67,play,"['pass', 'openplay']"
35bd9041_0,293.396899599687,end,
35bd9041_0,296.2910665239772,start,
35bd9041_0,298.19,play,"['pass', 'openplay']"
35bd9041_0,298.7910665239772,end,
35bd9041_0,304.9957341314964,start,
35bd9041_0,305.43,play,"['pass', 'openplay']"
35bd9041_0,307.4957341314964,end,
35bd9041_0,308.01593715898434,start,
35bd9041_0,308.51,play,"['pass', 'openplay']"
35bd9041_0,310.51593715898434,end,
35bd9041_0,314.71975943279887,start,
35bd9041_0,315.19000000000005,play,"['pass', 'openplay']"
35bd9041_0,317.21975943279887,end,
35bd9041_0,317.33974454057784,start,
35bd9041_0,318.99,play,"['pass', 'openplay']"
35bd9041_0,319.83974454057784,end,
35bd9041_0,321.0061972720382,start,
35bd9041_0,321.79,play,"['pass', 'openplay']"
35bd9041_0,323.5061972720382,end,
35bd9041_0,323.98545556476813,start,
35bd9041_0,325.31,play,"['pass', 'openplay']"
35bd9041_0,326.48545556476813,end,
35bd9041_0,326.5740196022804,start,
35bd9041_0,327.63,play,"['pass', 'openplay']"
35bd9041_0,329.0740196022804,end,
35bd9041_0,355.3619426607418,start,
35bd9041_0,357.43,play,"['cross', 'corner']"
35bd9041_0,357.8619426607418,end,
35bd9041_0,361.259980345029,start,
35bd9041_0,362.31000000000006,play,"['pass', 'openplay']"
35bd9041_0,363.759980345029,end,
35bd9041_0,366.0905627286281,start,
35bd9041_0,367.15,play,"['pass', 'openplay']"
35bd9041_0,369.31000000000006,play,"['pass', 'openplay']"
35bd9041_0,370.8890302357497,end,
35bd9041_0,375.1918184358924,start,
35bd9041_0,375.63,play,"['pass', 'openplay']"
35bd9041_0,378.47,play,"['pass', 'openplay']"
35bd9041_0,380.15,play,"['pass', 'openplay']"
35bd9041_0,381.75458811934345,end,
35bd9041_0,382.5559730330764,start,
35bd9041_0,383.47,play,"['pass', 'openplay']"
35bd9041_0,386.91,play,"['pass', 'openplay']"
35bd9041_0,387.41238330176975,end,
35bd9041_0,389.82350341625767,start,
35bd9041_0,390.79,play,"['pass', 'openplay']"
35bd9041_0,392.32350341625767,end,
35bd9041_0,406.6611144139723,start,
35bd9041_0,407.43,play,"['pass', 'openplay']"
35bd9041_0,409.79,play,"['pass', 'openplay']"
35bd9041_0,410.6581967952752,end,
35bd9041_0,411.62917470601326,start,
35bd9041_0,413.51,play,"['pass', 'openplay']"
35bd9041_0,414.12917470601326,end,
35bd9041_0,419.4262281965711,start,
35bd9041_0,420.99,play,"['pass', 'openplay']"
35bd9041_0,421.9262281965711,end,
35bd9041_0,425.3883083106025,start,
35bd9041_0,426.87,play,"['pass', 'openplay']"
35bd9041_0,428.39,play,"['pass', 'openplay']"
35bd9041_0,430.18054167470086,end,
35bd9041_0,433.27562257288594,start,
35bd9041_0,434.63,play,"['pass', 'openplay']"
35bd9041_0,435.77562257288594,end,
35bd9041_0,439.3302355247007,start,
35bd9041_0,439.75,play,"['pass', 'openplay']"
35bd9041_0,442.9500000000001,play,"['pass', 'openplay']"
35bd9041_0,443.5234761782716,end,
35bd9041_0,444.39532605365696,start,
35bd9041_0,445.27,play,"['pass', 'openplay']"
35bd9041_0,447.47,play,"['pass', 'openplay']"
35bd9041_0,448.395833325039,end,
35bd9041_0,450.4802841532912,start,
35bd9041_0,451.47,challenge,['fouled']
35bd9041_0,452.9802841532912,end,
35bd9041_0,548.4427283138557,start,
35bd9041_0,549.75,play,"['pass', 'openplay']"
35bd9041_0,551.63,play,"['pass', 'openplay']"
35bd9041_0,554.5500000000001,play,"['pass', 'openplay']"
35bd9041_0,555.2202482921974,end,
35bd9041_0,556.0376377399793,start,
35bd9041_0,557.95,play,"['pass', 'openplay']"
35bd9041_0,558.5376377399793,end,
35bd9041_0,559.2163550580942,start,
35bd9041_0,560.07,play,"['pass', 'openplay']"
35bd9041_0,561.7163550580942,end,
35bd9041_0,562.3129097708093,start,
35bd9041_0,563.23,play,"['pass', 'openplay']"
35bd9041_0,564.8129097708093,end,
35bd9041_0,570.3568327901237,start,
35bd9041_0,571.83,play,"['pass', 'openplay']"
35bd9041_0,572.8568327901237,end,
35bd9041_0,594.3787534288883,start,
35bd9041_0,595.7900000000001,challenge,['ball_action_forced']
35bd9041_0,596.8787534288883,end,
35bd9041_0,597.0614627037988,start,
35bd9041_0,597.63,play,"['pass', 'openplay']"
35bd9041_0,599.5614627037988,end,
35bd9041_0,599.6533672934198,start,
35bd9041_0,601.59,play,"['pass', 'openplay']"
35bd9041_0,602.1533672934198,end,
35bd9041_0,604.8299810905228,start,
35bd9041_0,605.27,play,"['pass', 'openplay']"
35bd9041_0,607.3299810905228,end,
35bd9041_0,614.0467070428011,start,
35bd9041_0,615.35,play,"['pass', 'openplay']"
35bd9041_0,616.5467070428011,end,
35bd9041_0,617.9904938499236,start,
35bd9041_0,618.4300000000001,play,"['pass', 'openplay']"
35bd9041_0,620.4904938499236,end,
35bd9041_0,620.9182373835666,start,
35bd9041_0,621.99,play,"['pass', 'openplay']"
35bd9041_0,623.4182373835666,end,
35bd9041_0,623.9067480849772,start,
35bd9041_0,624.75,play,"['pass', 'openplay']"
35bd9041_0,627.47,play,"['pass', 'openplay']"
35bd9041_0,627.9366192468324,end,
35bd9041_0,631.61077183638,start,
35bd9041_0,633.23,play,"['pass', 'openplay']"
35bd9041_0,635.23,play,"['pass', 'openplay']"
35bd9041_0,636.2742358734558,end,
35bd9041_0,636.6334383357877,start,
35bd9041_0,638.23,play,"['pass', 'openplay']"
35bd9041_0,640.7900000000001,challenge,['possession_retained']
35bd9041_0,641.3918371222222,end,
35bd9041_0,645.3351283164894,start,
35bd9041_0,646.11,challenge,['fouled']
35bd9041_0,647.8351283164894,end,
35bd9041_0,650.239050743793,start,
35bd9041_0,652.23,play,"['pass', 'freekick']"
35bd9041_0,652.739050743793,end,
35bd9041_0,653.907202602929,start,
35bd9041_0,654.83,play,"['pass', 'openplay']"
35bd9041_0,656.407202602929,end,
35bd9041_0,657.2932224721512,start,
35bd9041_0,658.4300000000001,play,"['pass', 'openplay']"
35bd9041_0,660.5500000000001,play,"['pass', 'openplay']"
35bd9041_0,661.6803141280401,end,
35bd9041_0,662.1395216908934,start,
35bd9041_0,663.35,play,"['pass', 'openplay']"
35bd9041_0,665.6700000000001,play,"['pass', 'openplay']"
35bd9041_0,666.3927895763528,end,
35bd9041_0,670.9423272849946,start,
35bd9041_0,671.4300000000001,play,"['pass', 'openplay']"
35bd9041_0,673.4423272849946,end,
35bd9041_0,673.9515672191673,start,
35bd9041_0,675.51,play,"['pass', 'openplay']"
35bd9041_0,676.4515672191673,end,
35bd9041_0,676.8176781167507,start,
35bd9041_0,677.6700000000001,play,"['pass', 'openplay']"
35bd9041_0,679.3176781167507,end,
35bd9041_0,686.6340563660874,start,
35bd9041_0,688.51,play,"['pass', 'openplay']"
35bd9041_0,689.1340563660874,end,
35bd9041_0,694.1477562470016,start,
35bd9041_0,695.03,play,"['pass', 'openplay']"
35bd9041_0,697.55,play,"['pass', 'openplay']"
35bd9041_0,698.4419903580102,end,
35bd9041_0,701.2571572888888,start,
35bd9041_0,702.67,challenge,['fouled']
35bd9041_0,703.7571572888888,end,
35bd9041_0,723.6470719891771,start,
35bd9041_0,724.75,play,"['pass', 'freekick']"
35bd9041_0,726.1470719891771,end,
35bd9041_0,731.6441828285188,start,
35bd9041_0,733.71,play,"['pass', 'openplay']"
35bd9041_0,734.1441828285188,end,
35bd9041_0,739.2179823095273,start,
35bd9041_0,741.3100000000001,play,"['pass', 'openplay']"
35bd9041_0,741.7179823095273,end,
35bd9041_0,743.6022881125537,start,
35bd9041_0,744.5500000000001,play,"['pass', 'openplay']"
35bd9041_0,746.1022881125537,end,
35bd9041_0,750.8690135544267,start,
35bd9041_0,752.51,play,"['pass', 'openplay']"
35bd9041_0,753.3690135544267,end,
35bd9041_0,756.1798298376084,start,
35bd9041_0,757.03,play,"['pass', 'openplay']"
35bd9041_0,758.6798298376084,end,
35bd9041_0,759.3657205266998,start,
35bd9041_0,759.83,play,"['pass', 'openplay']"
35bd9041_0,761.8657205266998,end,
35bd9041_0,767.5528803439839,start,
35bd9041_0,769.23,play,"['pass', 'openplay']"
35bd9041_0,770.0528803439839,end,
35bd9041_0,779.3364712831622,start,
35bd9041_0,780.4300000000001,play,"['pass', 'openplay']"
35bd9041_0,781.8364712831622,end,
35bd9041_0,786.0573885714182,start,
35bd9041_0,787.11,play,"['pass', 'openplay']"
35bd9041_0,788.5573885714182,end,
35bd9041_0,793.2761602423153,start,
35bd9041_0,794.03,play,"['pass', 'openplay']"
35bd9041_0,796.39,play,"['pass', 'openplay']"
35bd9041_0,798.2503975290549,end,
35bd9041_0,799.5991147680397,start,
35bd9041_0,800.51,play,"['pass', 'openplay']"
35bd9041_0,802.0991147680397,end,
35bd9041_0,802.8474369508552,start,
35bd9041_0,803.95,challenge,['opponent_rounded']
35bd9041_0,805.3474369508552,end,
35bd9041_0,813.7230648223115,start,
35bd9041_0,814.63,play,"['pass', 'openplay']"
35bd9041_0,816.2230648223115,end,
35bd9041_0,817.1878754350889,start,
35bd9041_0,817.79,challenge,['opponent_rounded']
35bd9041_0,819.6878754350889,end,
35bd9041_0,832.238163883481,start,
35bd9041_0,833.35,throwin,['pass']
35bd9041_0,834.738163883481,end,
35bd9041_0,839.7089501151534,start,
35bd9041_0,840.3100000000001,play,"['pass', 'openplay']"
35bd9041_0,842.2089501151534,end,
35bd9041_0,842.2273037031322,start,
35bd9041_0,843.15,play,"['pass', 'openplay']"
35bd9041_0,844.99,play,"['pass', 'openplay']"
35bd9041_0,847.95,play,"['pass', 'openplay']"
35bd9041_0,849.2022514492754,end,
35bd9041_0,849.9179771609461,start,
35bd9041_0,850.39,play,"['pass', 'openplay']"
35bd9041_0,852.4179771609461,end,
35bd9041_0,854.0103172557843,start,
35bd9041_0,854.51,challenge,['fouled']
35bd9041_0,856.5103172557843,end,
35bd9041_0,909.6505535825488,start,
35bd9041_0,911.03,play,"['pass', 'freekick']"
35bd9041_0,912.1505535825488,end,
35bd9041_0,915.8408684640176,start,
35bd9041_0,916.91,play,"['pass', 'openplay']"
35bd9041_0,918.3408684640176,end,
35bd9041_0,919.0826284371258,start,
35bd9041_0,921.15,play,"['pass', 'openplay']"
35bd9041_0,921.5826284371258,end,
35bd9041_0,922.6026771883468,start,
35bd9041_0,924.19,play,"['pass', 'openplay']"
35bd9041_0,925.1026771883468,end,
35bd9041_0,926.4122950137375,start,
35bd9041_0,927.39,challenge,['ball_action_forced']
35bd9041_0,928.9122950137375,end,
35bd9041_0,930.823131932258,start,
35bd9041_0,932.43,play,"['pass', 'openplay']"
35bd9041_0,933.323131932258,end,
35bd9041_0,935.860626229298,start,
35bd9041_0,936.91,play,"['pass', 'openplay']"
35bd9041_0,939.31,play,"['pass', 'openplay']"
35bd9041_0,940.4960299215132,end,
35bd9041_0,940.6803059091782,start,
35bd9041_0,942.55,play,"['pass', 'openplay']"
35bd9041_0,943.1803059091782,end,
35bd9041_0,944.4370799541252,start,
35bd9041_0,946.03,play,"['pass', 'openplay']"
35bd9041_0,946.9370799541252,end,
35bd9041_0,949.694483694122,start,
35bd9041_0,950.79,play,"['pass', 'openplay']"
35bd9041_0,952.194483694122,end,
35bd9041_0,964.6663529230444,start,
35bd9041_0,965.79,play,"['pass', 'openplay']"
35bd9041_0,967.1663529230444,end,
35bd9041_0,970.6004413937573,start,
35bd9041_0,971.59,challenge,['opponent_dispossessed']
35bd9041_0,973.1004413937573,end,
35bd9041_0,992.9225673741736,start,
35bd9041_0,993.55,play,"['pass', 'openplay']"
35bd9041_0,995.4225673741736,end,
35bd9041_0,999.1341292129468,start,
35bd9041_0,999.71,play,"['pass', 'openplay']"
35bd9041_0,1001.6341292129468,end,
35bd9041_0,1002.9548551790816,start,
35bd9041_0,1004.43,play,"['pass', 'openplay']"
35bd9041_0,1005.4548551790816,end,
35bd9041_0,1006.2709703729516,start,
35bd9041_0,1007.63,play,"['pass', 'openplay']"
35bd9041_0,1008.7709703729516,end,
35bd9041_0,1010.6462697035266,start,
35bd9041_0,1011.23,play,"['pass', 'openplay']"
35bd9041_0,1013.75,challenge,['ball_action_forced']
35bd9041_0,1015.5205297813784,end,
35bd9041_0,1015.7666105920188,start,
35bd9041_0,1016.67,play,"['pass', 'openplay']"
35bd9041_0,1018.2666105920188,end,
35bd9041_0,1024.133120443366,start,
35bd9041_0,1024.67,play,"['pass', 'openplay']"
35bd9041_0,1026.633120443366,end,
35bd9041_0,1029.7894465631528,start,
35bd9041_0,1030.19,play,"['pass', 'openplay']"
35bd9041_0,1033.11,play,"['pass', 'openplay']"
35bd9041_0,1033.764062117919,end,
35bd9041_0,1035.205814297526,start,
35bd9041_0,1035.8300000000002,play,"['pass', 'openplay']"
35bd9041_0,1039.39,play,"['pass', 'openplay']"
35bd9041_0,1040.0662379889498,end,
35bd9041_0,1042.4564512592826,start,
35bd9041_0,1043.51,play,"['pass', 'openplay']"
35bd9041_0,1046.63,play,"['pass', 'openplay']"
35bd9041_0,1047.240493970844,end,
35bd9041_0,1051.9316139898478,start,
35bd9041_0,1052.59,play,"['pass', 'openplay']"
35bd9041_0,1054.4316139898478,end,
35bd9041_0,1054.7024422298327,start,
35bd9041_0,1055.43,play,"['pass', 'openplay']"
35bd9041_0,1057.71,play,"['pass', 'openplay']"
35bd9041_0,1059.1722690931497,end,
35bd9041_0,1066.3422116052843,start,
35bd9041_0,1067.75,play,"['pass', 'openplay']"
35bd9041_0,1070.43,play,"['pass', 'openplay']"
35bd9041_0,1070.9475838922738,end,
35bd9041_0,1078.395628914346,start,
35bd9041_0,1079.3100000000002,throwin,['pass']
35bd9041_0,1081.0700000000002,play,"['pass', 'openplay']"
35bd9041_0,1082.645400975371,end,
35bd9041_0,1086.4374945190998,start,
35bd9041_0,1087.3100000000002,play,"['pass', 'openplay']"
35bd9041_0,1088.9374945190998,end,
35bd9041_0,1090.122849954079,start,
35bd9041_0,1090.75,play,"['pass', 'openplay']"
35bd9041_0,1092.622849954079,end,
35bd9041_0,1093.468386558505,start,
35bd9041_0,1093.91,play,"['pass', 'openplay']"
35bd9041_0,1095.968386558505,end,
35bd9041_0,1096.3848656820676,start,
35bd9041_0,1097.0300000000002,play,"['pass', 'openplay']"
35bd9041_0,1098.8848656820676,end,
35bd9041_0,1104.3899139431146,start,
35bd9041_0,1106.47,play,"['pass', 'openplay']"
35bd9041_0,1106.8899139431146,end,
35bd9041_0,1110.0603859612663,start,
35bd9041_0,1110.87,play,"['pass', 'openplay']"
35bd9041_0,1112.5603859612663,end,
35bd9041_0,1115.5923822450854,start,
35bd9041_0,1116.39,play,"['pass', 'openplay']"
35bd9041_0,1118.0923822450854,end,
35bd9041_0,1121.6800975709782,start,
35bd9041_0,1122.3100000000002,play,"['pass', 'openplay']"
35bd9041_0,1124.1800975709782,end,
35bd9041_0,1127.422374580177,start,
35bd9041_0,1129.43,play,"['pass', 'openplay']"
35bd9041_0,1129.922374580177,end,
35bd9041_0,1149.589994092324,start,
35bd9041_0,1151.35,play,"['pass', 'freekick']"
35bd9041_0,1152.089994092324,end,
35bd9041_0,1152.681487050583,start,
35bd9041_0,1154.75,play,"['pass', 'openplay']"
35bd9041_0,1155.181487050583,end,
35bd9041_0,1157.7192860957075,start,
35bd9041_0,1158.47,play,"['pass', 'openplay']"
35bd9041_0,1160.2192860957075,end,
35bd9041_0,1165.0706719697027,start,
35bd9041_0,1166.7900000000002,challenge,['fouled']
35bd9041_0,1167.5706719697027,end,
35bd9041_0,1183.7570978571848,start,
35bd9041_0,1185.2700000000002,play,"['pass', 'freekick']"
35bd9041_0,1186.2570978571848,end,
35bd9041_0,1191.5077381988915,start,
35bd9041_0,1192.0300000000002,play,"['pass', 'openplay']"
35bd9041_0,1194.0077381988915,end,
35bd9041_0,1195.88750448327,start,
35bd9041_0,1196.7900000000002,play,"['pass', 'openplay']"
35bd9041_0,1198.3875044832705,end,
35bd9041_0,1198.5441261802034,start,
35bd9041_0,1200.59,play,"['pass', 'openplay']"
35bd9041_0,1201.0441261802034,end,
35bd9041_0,1207.6265132825497,start,
35bd9041_0,1208.67,play,"['pass', 'openplay']"
35bd9041_0,1210.1265132825497,end,
35bd9041_0,1211.3512886006274,start,
35bd9041_0,1212.4700000000005,play,"['pass', 'openplay']"
35bd9041_0,1213.8512886006274,end,
35bd9041_0,1218.374417796337,start,
35bd9041_0,1220.0700000000002,play,"['pass', 'openplay']"
35bd9041_0,1220.874417796337,end,
35bd9041_0,1223.7181637964725,start,
35bd9041_0,1224.2300000000002,play,"['pass', 'openplay']"
35bd9041_0,1226.2181637964725,end,
35bd9041_0,1262.9337421251423,start,
35bd9041_0,1263.9900000000002,challenge,['challenge_during_ball_transfer']
35bd9041_0,1266.5500000000002,play,"['pass', 'openplay']"
35bd9041_0,1267.8605757651426,end,
35bd9041_0,1269.612846959803,start,
35bd9041_0,1270.7100000000005,challenge,['fouled']
35bd9041_0,1272.112846959803,end,
35bd9041_0,1358.4512074501786,start,
35bd9041_0,1359.3100000000002,play,"['pass', 'freekick']"
35bd9041_0,1360.9512074501786,end,
35bd9041_0,1363.9403064923156,start,
35bd9041_0,1365.5100000000002,play,"['pass', 'openplay']"
35bd9041_0,1366.4403064923156,end,
35bd9041_0,1367.6069758057677,start,
35bd9041_0,1369.0300000000002,play,"['pass', 'openplay']"
35bd9041_0,1370.1069758057677,end,
35bd9041_0,1373.566734373258,start,
35bd9041_0,1375.3100000000002,play,"['pass', 'openplay']"
35bd9041_0,1376.066734373258,end,
35bd9041_0,1397.3544502088014,start,
35bd9041_0,1397.7500000000002,play,"['pass', 'openplay']"
35bd9041_0,1400.43,play,"['pass', 'openplay']"
35bd9041_0,1402.63,challenge,['challenge_during_ball_transfer']
35bd9041_0,1405.5500000000002,play,"['pass', 'openplay']"
35bd9041_0,1406.3366048675548,end,
35bd9041_0,1408.0036594446874,start,
35bd9041_0,1409.0300000000002,play,"['pass', 'openplay']"
35bd9041_0,1410.5036594446874,end,
35bd9041_0,1410.748649572551,start,
35bd9041_0,1412.7500000000002,challenge,['fouled']
35bd9041_0,1413.248649572551,end,
35bd9041_0,1423.6213452464704,start,
35bd9041_0,1425.15,play,"['pass', 'openplay']"
35bd9041_0,1426.1213452464704,end,
35bd9041_0,1428.1137839309863,start,
35bd9041_0,1429.0300000000002,play,"['pass', 'openplay']"
35bd9041_0,1431.35,play,"['pass', 'openplay']"
35bd9041_0,1433.5100000000002,play,"['pass', 'openplay']"
35bd9041_0,1435.4700000000005,play,"['pass', 'openplay']"
35bd9041_0,1438.2300000000002,play,"['pass', 'openplay']"
35bd9041_0,1438.744324373488,end,
35bd9041_0,1440.0049677149475,start,
35bd9041_0,1440.9500000000005,play,"['pass', 'openplay']"
35bd9041_0,1442.87,challenge,['fouled']
35bd9041_0,1444.3581404659028,end,
35bd9041_0,1455.722184658885,start,
35bd9041_0,1456.91,play,"['pass', 'freekick']"
35bd9041_0,1458.222184658885,end,
35bd9041_0,1463.5343411981687,start,
35bd9041_0,1464.11,play,"['pass', 'openplay']"
35bd9041_0,1466.0343411981687,end,
35bd9041_0,1466.7335762105745,start,
35bd9041_0,1467.15,play,"['pass', 'openplay']"
35bd9041_0,1469.9500000000005,play,"['pass', 'openplay']"
35bd9041_0,1470.7187248734776,end,
35bd9041_0,1480.3372329452702,start,
35bd9041_0,1481.3100000000002,play,"['pass', 'openplay']"
35bd9041_0,1482.8372329452702,end,
35bd9041_0,1484.377648040453,start,
35bd9041_0,1486.0300000000002,play,"['pass', 'openplay']"
35bd9041_0,1486.877648040453,end,
35bd9041_0,1487.005106699092,start,
35bd9041_0,1489.0700000000002,play,"['pass', 'openplay']"
35bd9041_0,1489.505106699092,end,
35bd9041_0,1491.0192437115215,start,
35bd9041_0,1491.8300000000002,play,"['pass', 'openplay']"
35bd9041_0,1493.5192437115215,end,
35bd9041_0,1495.0340291563984,start,
35bd9041_0,1496.59,play,"['pass', 'openplay']"
35bd9041_0,1497.5340291563984,end,
35bd9041_0,1499.8218886200923,start,
35bd9041_0,1501.2700000000002,play,"['pass', 'openplay']"
35bd9041_0,1502.3218886200923,end,
35bd9041_0,1502.8901390930414,start,
35bd9041_0,1503.9900000000002,play,"['pass', 'openplay']"
35bd9041_0,1505.3901390930414,end,
35bd9041_0,1509.8627823739016,start,
35bd9041_0,1510.5500000000002,play,"['pass', 'openplay']"
35bd9041_0,1512.3627823739016,end,
35bd9041_0,1516.1535903932684,start,
35bd9041_0,1516.63,play,"['pass', 'openplay']"
35bd9041_0,1518.6535903932684,end,
35bd9041_0,1520.5150214591868,start,
35bd9041_0,1522.15,play,"['pass', 'openplay']"
35bd9041_0,1523.0150214591868,end,
35bd9041_0,1524.6466796176514,start,
35bd9041_0,1525.39,play,"['pass', 'openplay']"
35bd9041_0,1527.1466796176514,end,
35bd9041_0,1539.3655811053202,start,
35bd9041_0,1541.15,throwin,['pass']
35bd9041_0,1541.8655811053202,end,
35bd9041_0,1550.0149859316657,start,
35bd9041_0,1550.7900000000002,play,"['pass', 'openplay']"
35bd9041_0,1552.5149859316657,end,
35bd9041_0,1552.8163630510933,start,
35bd9041_0,1554.5500000000002,play,"['pass', 'openplay']"
35bd9041_0,1555.3163630510933,end,
35bd9041_0,1562.940530003831,start,
35bd9041_0,1563.4300000000003,challenge,['challenge_during_ball_transfer']
35bd9041_0,1566.2700000000002,challenge,['ball_action_forced']
35bd9041_0,1567.9124548715097,end,
35bd9041_0,1702.4417007924117,start,
35bd9041_0,1704.11,throwin,['pass']
35bd9041_0,1705.63,challenge,['ball_action_forced']
35bd9041_0,1707.1635846237048,end,
35bd9041_0,1726.22284827911,start,
35bd9041_0,1727.87,challenge,['challenge_during_ball_transfer']
35bd9041_0,1728.72284827911,end,
35bd9041_0,1729.0026991282502,start,
35bd9041_0,1730.7500000000002,play,"['pass', 'openplay']"
35bd9041_0,1731.5026991282502,end,
35bd9041_0,1735.4119652968775,start,
35bd9041_0,1736.7900000000002,play,"['pass', 'openplay']"
35bd9041_0,1739.35,play,"['pass', 'openplay']"
35bd9041_0,1740.3860889665684,end,
35bd9041_0,1740.9980782214204,start,
35bd9041_0,1742.3100000000002,play,"['pass', 'openplay']"
35bd9041_0,1743.4980782214204,end,
35bd9041_0,1746.2019688007013,start,
35bd9041_0,1747.8300000000002,play,"['pass', 'openplay']"
35bd9041_0,1748.7019688007013,end,
35bd9041_0,1749.247533388979,start,
35bd9041_0,1750.35,play,"['pass', 'openplay']"
35bd9041_0,1751.747533388979,end,
35bd9041_0,1765.3185545300696,start,
35bd9041_0,1765.9500000000005,play,"['pass', 'openplay']"
35bd9041_0,1767.8185545300696,end,
35bd9041_0,1768.4498041551356,start,
35bd9041_0,1770.35,play,"['pass', 'openplay']"
35bd9041_0,1770.9498041551356,end,
35bd9041_0,1775.1884817276143,start,
35bd9041_0,1776.63,play,"['pass', 'openplay']"
35bd9041_0,1778.2300000000002,play,"['pass', 'openplay']"
35bd9041_0,1780.1034877449542,end,
35bd9041_0,1795.0112162301596,start,
35bd9041_0,1796.15,play,"['pass', 'openplay']"
35bd9041_0,1797.5112162301596,end,
35bd9041_0,1815.4415757215645,start,
35bd9041_0,1817.23,throwin,['pass']
35bd9041_0,1818.91,challenge,['challenge_during_ball_transfer']
35bd9041_0,1820.2574660282223,end,
